,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,timeOnZillow,unitCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.unit,plid,lotAreaString,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange
365,66729701,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/88db3174db94d01e369580b54a1c228b-p_e.jpg,True,/homedetails/11511-Areca-Rd-Tampa-FL-33618/66729701_zpid/,SOLD,Sold,"$559,000",$559K,"11511 Areca Rd, Tampa, FL 33618",3.0,2.0,2250.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,PINEYWOODS REALTY LLC,28.053564,-82.49358,RECENTLY_SOLD,Sold 03/01/2024,66729701.0,11511 Areca Rd,33618,Tampa,FL,28.053564,-82.49358,559000.0,1709280000000.0,2.0,3.0,2250.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,583200.0,3020.0,False,False,RECENTLY_SOLD,559000.0,True,False,False,USD,USA,372288.0,9400.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
366,,,,https://photos.zillowstatic.com/fp/b3291483bbfb561e4aeb08d9a6d28607-p_e.jpg,True,/b/grand-key-tampa-fl-5Xk8p5/,SOLD,For Rent,,,"4207 S Dale Mabry Hwy, Tampa, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.903881,-82.508286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,772.0,1001562257.0,27.903881--82.508286,True,False,416675000.0,21.0,,,,,,,,,,
367,68579789,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/edb92cdfc17493b93afe9829a8d72b8a-p_e.jpg,True,/homedetails/16210-Bridgepark-Dr-Lithia-FL-33547/68579789_zpid/,SOLD,Sold,"$580,000",$580K,"16210 Bridgepark Dr, Lithia, FL 33547",4.0,3.0,2453.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"LPT REALTY, LLC",27.833866,-82.214676,RECENTLY_SOLD,Sold 03/01/2024,68579789.0,16210 Bridgepark Dr,33547,Lithia,FL,27.833866,-82.214676,580000.0,1709280000000.0,3.0,4.0,2453.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,567900.0,2796.0,False,False,RECENTLY_SOLD,580000.0,True,False,False,USD,USA,393336.0,8743.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
368,68584862,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a7d55d767063bb15b3fe7c4e02f7e71d-p_e.jpg,True,/homedetails/10933-Black-Swan-Ct-Seffner-FL-33584/68584862_zpid/,SOLD,Sold,"$228,000",$228K,"10933 Black Swan Ct, Seffner, FL 33584",2.0,2.0,1140.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,ALIGN RIGHT REALTY SOUTH SHORE,27.97723,-82.31761,RECENTLY_SOLD,Sold 03/01/2024,68584862.0,10933 Black Swan Ct,33584,Seffner,FL,27.97723,-82.31761,228000.0,1709280000000.0,2.0,2.0,1140.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,1650.0,False,False,RECENTLY_SOLD,228000.0,True,False,False,USD,USA,125907.0,900.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
369,68584920,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/212cf97438d7aed03bacf9bdfe821510-p_e.jpg,True,/homedetails/10842-Johanna-Ave-Riverview-FL-33578/68584920_zpid/,SOLD,Sold,"$223,000",$223K,"10842 Johanna Ave, Riverview, FL 33578",2.0,3.0,1080.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CHARLES RUTENBERG REALTY INC,27.881449,-82.32422,RECENTLY_SOLD,Sold 03/01/2024,68584920.0,10842 Johanna Ave,33578,Riverview,FL,27.881449,-82.32422,223000.0,1709280000000.0,3.0,2.0,1080.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,229200.0,1749.0,False,False,RECENTLY_SOLD,223000.0,True,False,False,USD,USA,140658.0,1140.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
370,,,,https://photos.zillowstatic.com/fp/44224d198fa4bb407fc76c11b8022453-p_e.jpg,True,/b/5125-palm-springs-blvd-tampa-fl-5Xjx6t/,SOLD,For Rent,,,"5125 Palm Springs Blvd, Tampa, FL",,,,,,,,,False,,False,False,False,False,,False,,,,28.112772,-82.388664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,566.0,1001538973.0,28.112772--82.388664,True,False,416675000.0,29.0,,,,,,,,,,
371,68592071,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/709d89f3298f33a591127441ed8cee4f-p_e.jpg,True,/homedetails/8006-New-Ross-Ct-Tampa-FL-33610/68592071_zpid/,SOLD,Sold,"$295,000",$295K,"8006 New Ross Ct, Tampa, FL 33610",3.0,3.0,1822.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS TAMPA PROP.,28.000835,-82.36668,RECENTLY_SOLD,Sold 03/01/2024,68592071.0,8006 New Ross Ct,33610,Tampa,FL,28.000835,-82.36668,295000.0,1709280000000.0,3.0,3.0,1822.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,292800.0,2214.0,False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,198830.0,1896.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
372,,,,https://photos.zillowstatic.com/fp/7ca39c1421524b4bee519c07af7376c7-p_e.jpg,True,/b/1810-e-palm-ave-tampa-fl-5XqqYL/,SOLD,For Rent,,,"1810 E Palm Ave, Tampa, FL",,,,,,,,,True,,False,False,False,False,,False,,,,27.963503,-82.438484,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,598.0,1002113912.0,27.963503--82.438484,True,False,416675000.0,16.0,,,,,,,,,,
373,68594618,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/162fc44fe3710c2b556886b03e27fc0b-p_e.jpg,True,/homedetails/10840-Celtic-Woods-Ave-Tampa-FL-33647/68594618_zpid/,SOLD,Sold,"$330,000",$330K,"10840 Celtic Woods Ave, Tampa, FL 33647",3.0,3.0,1736.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,DEMETER PROPERTIES INC,28.143602,-82.28749,RECENTLY_SOLD,Sold 03/01/2024,68594618.0,10840 Celtic Woods Ave,33647,Tampa,FL,28.143602,-82.28749,330000.0,1709280000000.0,3.0,3.0,1736.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,337700.0,2100.0,False,False,RECENTLY_SOLD,330000.0,True,False,False,USD,USA,221379.0,1250.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
374,,,,https://photos.zillowstatic.com/fp/556e1a01298f81a9c5286b0ba255a8c8-p_e.jpg,True,/b/belle-harbor-condominiums-clearwater-beach-fl-5YJP5L/,SOLD,For Rent,,,"505 Mandalay Ave, Clearwater, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.982525,-82.82567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1547.0,1004768242.0,27.982525--82.82567,True,False,416675000.0,13.0,,,,,,,,,,
375,68615223,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7122a40008f923df7a8b8a06c6751cec-p_e.jpg,True,/homedetails/2944-Dunhill-Cir-Lakeland-FL-33810/68615223_zpid/,SOLD,Sold,"$367,500",$368K,"2944 Dunhill Cir, Lakeland, FL 33810",3.0,2.0,2609.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BROKERS REALTY OF CENTRAL FLOR,28.15042,-82.006454,RECENTLY_SOLD,Sold 03/01/2024,68615223.0,2944 Dunhill Cir,33810,Lakeland,FL,28.15042,-82.006454,367500.0,1709280000000.0,2.0,3.0,2609.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,364600.0,2308.0,False,False,RECENTLY_SOLD,367500.0,True,False,False,USD,USA,334785.0,0.3604912764003673,acres,False,,,,,,,,,,,,,,,,,,,,,
376,69062920,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/dcadf6c603e5867032caf7687ef182df-p_e.jpg,True,/homedetails/31229-Masena-Dr-Wesley-Chapel-FL-33545/69062920_zpid/,SOLD,Sold,"$343,000",$343K,"31229 Masena Dr, Wesley Chapel, FL 33545",3.0,2.0,1726.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"OFFERPAD BROKERAGE FL, LLC",28.256626,-82.29945,RECENTLY_SOLD,Sold 03/01/2024,69062920.0,31229 Masena Dr,33545,Wesley Chapel,FL,28.256626,-82.29945,343000.0,1709280000000.0,2.0,3.0,1726.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,347400.0,2299.0,False,False,RECENTLY_SOLD,343000.0,True,False,False,USD,USA,246436.0,5200.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
377,69063551,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5231ceb992a4c3fa32b003d869df1792-p_e.jpg,True,/homedetails/10505-Deerberry-Dr-Land-O-Lakes-FL-34638/69063551_zpid/,SOLD,Sold,"$575,000",$575K,"10505 Deerberry Dr, Land O Lakes, FL 34638",5.0,4.0,3148.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY- PALM H,28.311092,-82.558266,RECENTLY_SOLD,Sold 03/01/2024,69063551.0,10505 Deerberry Dr,34638,Land O Lakes,FL,28.311092,-82.558266,575000.0,1709280000000.0,4.0,5.0,3148.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,580300.0,3410.0,False,False,RECENTLY_SOLD,575000.0,True,False,False,USD,USA,424524.0,0.2539944903581267,acres,False,,,,,,,,,,,,,,,,,,,,,
378,,,,https://photos.zillowstatic.com/fp/d624920a6fbf7f568a6bb5a3e245989d-p_e.jpg,True,/b/525-73rd-ave-saint-pete-beach-fl-5hFFYT/,SOLD,For Rent,,,"525 73rd Ave, Saint Pete Beach, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.740704,-82.75145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,570.0,1044750877.0,27.740704--82.75145,True,False,416675000.0,3.0,,,,,,,,,,
379,81385326,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3bbc739e97a555e811853daddf0e83a3-p_e.jpg,True,/homedetails/924-San-Christopher-Dr-Dunedin-FL-34698/81385326_zpid/,SOLD,Sold,"$760,000",$760K,"924 San Christopher Dr, Dunedin, FL 34698",2.0,1.0,3380.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,AGILE GROUP REALTY,28.02341,-82.77518,RECENTLY_SOLD,Sold 03/01/2024,81385326.0,924 San Christopher Dr,34698,Dunedin,FL,28.02341,-82.77518,760000.0,1709280000000.0,1.0,2.0,3380.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,793400.0,3190.0,False,False,RECENTLY_SOLD,760000.0,True,False,False,USD,USA,390000.0,0.25762167125803487,acres,False,,,,,,,,,,,,,,,,,,,,,
380,81392272,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/374d87bd5b0c4edeeca4c40c3b837c5c-p_e.jpg,True,/homedetails/901-Tuskawilla-St-Clearwater-FL-33756/81392272_zpid/,SOLD,Sold,"$587,000",$587K,"901 Tuskawilla St, Clearwater, FL 33756",5.0,3.0,2054.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,MAVREALTY,27.950584,-82.79389,RECENTLY_SOLD,Sold 03/01/2024,81392272.0,901 Tuskawilla St,33756,Clearwater,FL,27.950584,-82.79389,587000.0,1709280000000.0,3.0,5.0,2054.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,588900.0,3499.0,False,False,RECENTLY_SOLD,587000.0,True,False,False,USD,USA,356657.0,7205.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
381,81410025,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f4fce5e6370f8ed429167541929fe9a2-p_e.jpg,True,/homedetails/400-S-Orion-Ave-Clearwater-FL-33765/81410025_zpid/,SOLD,Sold,"$690,000",$690K,"400 S Orion Ave, Clearwater, FL 33765",,,2967.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,,,27.961563,-82.762085,RECENTLY_SOLD,Sold 03/01/2024,81410025.0,400 S Orion Ave,33765,Clearwater,FL,27.961563,-82.762085,690000.0,1709280000000.0,,,2967.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,767800.0,1394.0,False,False,RECENTLY_SOLD,690000.0,True,False,False,USD,USA,390000.0,0.25,acres,False,,,,,,,,,,416675000.0,,,,416675000.0,,,,,,,
382,81410117,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/66d891cbf693628a69c9cbd33cf3d86d-p_e.jpg,True,/homedetails/2612-Bellhurst-Dr-Dunedin-FL-34698/81410117_zpid/,SOLD,Sold,"$790,000",$790K,"2612 Bellhurst Dr, Dunedin, FL 34698",4.0,3.0,2802.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,28.01656,-82.75321,RECENTLY_SOLD,Sold 03/01/2024,81410117.0,2612 Bellhurst Dr,34698,Dunedin,FL,28.01656,-82.75321,825000.0,1709280000000.0,3.0,4.0,2802.0,SINGLE_FAMILY,PENDING,-1.0,False,False,797000.0,4500.0,False,False,,825000.0,True,False,False,USD,USA,503723.0,9021.0,sqft,False,True,,,,,,,,,,,,,,,,,,,,
383,,,,https://photos.zillowstatic.com/fp/31ad17c29dee6095d52ef3f75bba68bd-p_e.jpg,True,/b/13235-gulf-blvd-saint-petersburg-fl-5g9bXB/,SOLD,For Rent,,,"13235 Gulf Blvd, Madeira Beach, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.789,-82.78627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,734.0,1038558634.0,27.789--82.78627,True,False,416675000.0,16.0,,,,,,,,,,
384,81410463,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a1ff7003250be5313aad365eec50670e-p_e.jpg,True,/homedetails/603-1st-St-SE-Largo-FL-33771/81410463_zpid/,SOLD,Sold,"$430,000",$430K,"603 1st St SE, Largo, FL 33771",4.0,2.0,1392.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,27.910896,-82.78627,RECENTLY_SOLD,Sold 03/01/2024,81410463.0,603 1st St SE,33771,Largo,FL,27.910896,-82.78627,430000.0,1709280000000.0,2.0,4.0,1392.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,426100.0,2299.0,False,False,RECENTLY_SOLD,430000.0,True,False,False,USD,USA,170000.0,6469.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
385,81489148,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/633313f854937105a62b188e079d5c1c-p_e.jpg,True,/homedetails/4360-Summer-Landing-Dr-APT-101-Lakeland-FL-33810/81489148_zpid/,SOLD,Sold,"$170,000",$170K,"4360 Summer Landing Dr APT 101, Lakeland, FL 33810",2.0,2.0,1038.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,HOPKEY REALTY,28.0983,-81.98164,RECENTLY_SOLD,Sold 03/01/2024,81489148.0,4360 Summer Landing Dr APT 101,33810,Lakeland,FL,28.0983,-81.98164,170000.0,1709280000000.0,2.0,2.0,1038.0,CONDO,RECENTLY_SOLD,-1.0,False,False,174000.0,1599.0,False,False,RECENTLY_SOLD,170000.0,True,False,False,USD,USA,84000.0,543.0,sqft,False,,,,,,,,,,,,,,,Apt 101,,,,,,
386,81807039,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4cabc64422e5f457da1adc660f37460b-p_e.jpg,True,/homedetails/12591-Streamdale-Dr-Tampa-FL-33626/81807039_zpid/,SOLD,Sold,"$415,000",$415K,"12591 Streamdale Dr, Tampa, FL 33626",3.0,3.0,1989.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,FLAT FEE MLS REALTY,28.069365,-82.643585,RECENTLY_SOLD,Sold 03/01/2024,81807039.0,12591 Streamdale Dr,33626,Tampa,FL,28.069365,-82.643585,415000.0,1709280000000.0,3.0,3.0,1989.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,418800.0,2760.0,False,False,RECENTLY_SOLD,415000.0,True,False,False,USD,USA,313259.0,2000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
387,,,,https://photos.zillowstatic.com/fp/fcd93a88a21d16e704bbcbba7be019ac-p_e.jpg,True,/b/5221-bayshore-blvd-tampa-fl-5XxrSL/,SOLD,For Rent,,,"5221 Bayshore Blvd, Tampa, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.888063,-82.48641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,644.0,1002821962.0,27.888063--82.48641,True,False,416675000.0,10.0,,,,,,,,,,
388,81961090,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3f4f87889a3e542d6429466cca8f0d05-p_e.jpg,True,/homedetails/9070-Moonlit-Meadows-Loop-Riverview-FL-33578/81961090_zpid/,SOLD,Sold,"$232,359",$232K,"9070 Moonlit Meadows Loop, Riverview, FL 33578",2.0,2.0,1018.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,WE BUILD REALTY LLC,27.88059,-82.35115,RECENTLY_SOLD,Sold 03/01/2024,81961090.0,9070 Moonlit Meadows Loop,33578,Riverview,FL,27.88059,-82.35115,232359.0,1709280000000.0,2.0,2.0,1018.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,227900.0,1707.0,False,False,RECENTLY_SOLD,232359.0,True,False,False,USD,USA,150472.0,1058.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
389,82032984,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/dd7ce2a9a1041d7e762ae37f25b6216f-p_e.jpg,True,/homedetails/3107-W-Cherokee-Ave-Tampa-FL-33611/82032984_zpid/,SOLD,Sold,"$715,000",$715K,"3107 W Cherokee Ave, Tampa, FL 33611",4.0,3.0,2664.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,27.889233,-82.49457,RECENTLY_SOLD,Sold 03/01/2024,82032984.0,3107 W Cherokee Ave,33611,Tampa,FL,27.889233,-82.49457,725000.0,1709280000000.0,3.0,4.0,2664.0,SINGLE_FAMILY,PENDING,-1.0,False,False,704000.0,4200.0,False,False,,725000.0,True,False,False,USD,USA,504568.0,5050.0,sqft,False,True,,,,,,,,,,,,,,,,,,,,
390,82047168,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/2f0b8bf48030809eb30115dec9f117e7-p_e.jpg,True,/homedetails/405-Delwood-Breck-St-Ruskin-FL-33570/82047168_zpid/,SOLD,Sold,"$350,000",$350K,"405 Delwood Breck St, Ruskin, FL 33570",4.0,2.0,2525.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CENTURY 21 BEGGINS ENTERPRISES,27.722057,-82.423416,RECENTLY_SOLD,Sold 03/01/2024,82047168.0,405 Delwood Breck St,33570,Ruskin,FL,27.722057,-82.423416,350000.0,1709280000000.0,2.0,4.0,2525.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,372000.0,2332.0,False,False,RECENTLY_SOLD,350000.0,True,False,False,USD,USA,249702.0,5500.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
391,82052618,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4e09420440fa41347b1644e901cb0647-p_e.jpg,True,/homedetails/9305-Merlot-Cir-Seffner-FL-33584/82052618_zpid/,SOLD,Sold,"$880,000",$880K,"9305 Merlot Cir, Seffner, FL 33584",5.0,4.0,3605.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,FLORIDA EXECUTIVE REALTY,28.02759,-82.33006,RECENTLY_SOLD,Sold 03/01/2024,82052618.0,9305 Merlot Cir,33584,Seffner,FL,28.02759,-82.33006,880000.0,1709280000000.0,4.0,5.0,3605.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,4563.0,False,False,RECENTLY_SOLD,880000.0,True,False,False,USD,USA,646547.0,0.5078053259871441,acres,False,,,,,,,,,,,,,,,,,,,,,
392,82995592,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d9f6ac0c7042b98b65ffadc027995794-p_e.jpg,True,/homedetails/13904-Collier-Rock-Pl-Riverview-FL-33579/82995592_zpid/,SOLD,Sold,"$425,000",$425K,"13904 Collier Rock Pl, Riverview, FL 33579",4.0,3.0,2422.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,TAMPA BAY REAL ESTATE CO LLC,27.779778,-82.31034,RECENTLY_SOLD,Sold 03/01/2024,82995592.0,13904 Collier Rock Pl,33579,Riverview,FL,27.779778,-82.31034,425000.0,1709280000000.0,3.0,4.0,2422.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,433200.0,2643.0,False,False,RECENTLY_SOLD,425000.0,True,False,False,USD,USA,317349.0,7150.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
393,,,,https://photos.zillowstatic.com/fp/d18ba5f1c650b8fa4ea4f64820451302-p_e.jpg,True,/b/17715-gulf-blvd-saint-petersburg-fl-5gdQ4S/,SOLD,For Rent,,,"17715 Gulf Blvd, Redington Shores, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.82701,-82.828804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1995.0,1041359439.0,27.82701--82.828804,True,False,416675000.0,4.0,,,,,,,,,,
394,98402988,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8450ab58fdafe5ad65730ff65fecbe23-p_e.jpg,True,/homedetails/6542-Eagle-View-Loop-Lakeland-FL-33813/98402988_zpid/,SOLD,Sold,$1.18M,$1.18M,"6542 Eagle View Loop, Lakeland, FL 33813",4.0,3.0,3005.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BETTER HOMES & GARDENS FINE LIVING,27.947664,-81.93893,RECENTLY_SOLD,Sold 03/01/2024,98402988.0,6542 Eagle View Loop,33813,Lakeland,FL,27.947664,-81.93893,1175000.0,1709280000000.0,3.0,4.0,3005.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1168400.0,5709.0,False,False,RECENTLY_SOLD,1175000.0,True,False,False,USD,USA,562674.0,0.4025941230486685,acres,False,,,,,,,,,,,,,,,,,,,,,
